3.3,0,11.1178,3.26403,0.948855,0.315712,1,1,1,-10.5778,0.869468,-0.983404,-0.181427,1,0
3.4,0,11.9118,2.78869,0.857987,-0.513671,1,1,1,-11.4879,0.701577,-0.983405,-0.181427,1,0
3.5,0,12.6732,2.26273,0.822783,-0.568355,1,1,1,-12.4093,0.616543,-0.995769,-0.0918885,1,0
3.6,0,13.4314,1.73215,0.819305,-0.573358,1,1,1,-13.3316,0.540529,-0.996621,-0.0821422,1,0
3.7,0,14.1893,1.20109,0.818944,-0.573874,1,1,1,-14.254,0.465611,-0.996718,-0.0809573,1,0
3.8,0,14.9471,0.669969,0.818902,-0.573934,1,1,1,-15.1763,0.390845,-0.996731,-0.0807934,1,0
3.9,0,15.7049,0.138845,0.818896,-0.573941,1,1,1,-16.0987,0.316104,-0.996733,-0.0807671,1,0
4,0,16.4627,-0.39228,0.818896,-0.573942,1,1,1,-17.0211,0.241367,-0.996733,-0.0807621,1,0
4.1,0,17.2205,-0.923405,0.818895,-0.573943,1,1,1,-17.9435,0.166631,-0.996734,-0.0807609,1,0
4.2,0,17.9783,-1.45453,0.818895,-0.573943,1,1,1,-18.8658,0.0918951,-0.996734,-0.0807606,1,0
4.3,0,18.7361,-1.98565,0.818895,-0.573943,1,1,1,-19.7882,0.0171596,-0.996734,-0.0807604,1,0
4.4,0,19.4939,-2.51678,0.818896,-0.573943,1,1,1,-20.7106,-0.0575758,-0.996734,-0.0807603,1,0
4.5,0,20.2517,-3.0479,0.818896,-0.573942,1,1,1,-20.9224,-0.0747354,-0.996734,-0.0807599,1,0
4.6,0,21.0095,-3.57903,0.818897,-0.573941,1,1,1,-20.6099,-0.945783,0.33766,-0.941268,1,0
4.7,0,20.9333,-2.65677,-0.0822979,0.996608,1,1,1,-20.2615,-1.80308,0.376527,-0.926406,1,0
4.8,0,20.6821,-1.76612,-0.271466,0.962448,1,1,1,-19.8986,-2.65436,0.39212,-0.919914,1,0
4.9,0,20.3754,-0.893035,-0.331447,0.943474,1,1,1,-19.5147,-3.49639,0.41481,-0.909908,1,0
