102.678, 2.35734, 99.4486, 25.6977, 109.942, 35.2235, 100.224, 30.7093, 94.4651, 5.96465, 97.5053, 41.8296, 95.2139, 2.66554, 104.323, 26.3814, 94.2483, 20.337, 111.797, 33.6235, 109.18, 37.3473, 85.7482, 23.8847, 88.7533, 36.7712, 119.605, 42.1511, 14.1756, 91.0004, 6.0095, 95.2098, 39.0556, 80.535, 29.9542, 103.659, 10.5214, 99.5376, 40.2681, 98.5271, 17.7194, 104.036, 16.7513, 102.646, 34.4259, 97.0568, 16.1129, 109.753, 4.85033, 99.784, 40.2946, 85.8963, 14.4274, 107.553, 29.5965, 118.225, 25.5585, 112.468, 21.2913, 112.313
102.686, 2.4908, 99.4633, 25.8306, 109.946, 35.3571, 100.206, 30.8418, 94.4586, 6.09817, 97.4866, 41.962, 95.2196, 2.7991, 104.325, 26.5151, 94.2577, 20.4704, 111.78, 33.756, 109.186, 37.4809, 85.7514, 24.0183, 88.7746, 36.9032, 119.583, 42.2829, 14.3077, 91.0208, 6.1428, 95.2199, 39.1888, 80.5456, 30.0877, 103.667, 10.6548, 99.5457, 40.4012, 98.5392, 17.853, 104.041, 16.8842, 102.631, 34.5596, 97.0598, 16.2454, 109.735, 4.98387, 99.7902, 40.4283, 85.8961, 14.5607, 107.543, 29.7277, 118.199, 25.6902, 112.445, 21.4232, 112.292
102.694, 2.62434, 99.478, 25.9635, 109.951, 35.4908, 100.187, 30.9743, 94.4521, 6.23177, 97.468, 42.0944, 95.2253, 2.93275, 104.327, 26.6489, 94.2672, 20.6038, 111.762, 33.8886, 109.193, 37.6145, 85.7546, 24.1521, 88.796, 37.0353, 119.561, 42.4149, 14.44, 91.0411, 6.27617, 95.2301, 39.3222, 80.5563, 30.2212, 103.676, 10.7883, 99.5538, 40.5344, 98.5512, 17.9867, 104.045, 17.0172, 102.617, 34.6933, 97.0627, 16.378, 109.717, 5.11747, 99.7965, 40.5621, 85.8959, 14.6941, 107.534, 29.859, 118.174, 25.822, 112.422, 21.5552, 112.27
102.702, 2.75794, 99.4927, 26.0965, 109.955, 35.6245, 100.169, 31.1068, 94.4455, 6.36542, 97.4493, 42.2269, 95.231, 3.06645, 104.329, 26.7827, 94.2766, 20.7373, 111.744, 34.0213, 109.199, 37.7481, 85.7577, 24.2858, 88.8174, 37.1674, 119.539, 42.5468, 14.5722, 91.0615, 6.40961, 95.2402, 39.4556, 80.5669, 30.3548, 103.684, 10.9219, 99.5619, 40.6677, 98.5633, 18.1205, 104.049, 17.1502, 102.603, 34.8271, 97.0656, 16.5106, 109.699, 5.25114, 99.8027, 40.6959, 85.8957, 14.8276, 107.524, 29.9904, 118.148, 25.9538, 112.399, 21.6872, 112.248
102.709, 2.89158, 99.5074, 26.2296, 109.96, 35.7583, 100.15, 31.2394, 94.439, 6.49913, 97.4306, 42.3595, 95.2367, 3.2002, 104.331, 26.9165, 94.2861, 20.8709, 111.726, 34.1539, 109.206, 37.8819, 85.7609, 24.4197, 88.8388, 37.2995, 119.516, 42.6789, 14.7046, 91.0819, 6.54309, 95.2504, 39.589, 80.5775, 30.4884, 103.692, 11.0555, 99.57, 40.801, 98.5754, 18.2543, 104.053, 17.2833, 102.588, 34.9609, 97.0686, 16.6432, 109.681, 5.38486, 99.809, 40.8298, 85.8955, 14.9612, 107.515, 30.1218, 118.123, 26.0856, 112.376, 21.8193, 112.226
102.717, 3.02526, 99.5221, 26.3627, 109.964, 35.8922, 100.132, 31.372, 94.4324, 6.63286, 97.4119, 42.4921, 95.2424, 3.33399, 104.333, 27.0504, 94.2956, 21.0044, 111.709, 34.2866, 109.212, 38.0156, 85.7641, 24.5536, 88.8602, 37.4317, 119.494, 42.8109, 14.8369, 91.1022, 6.6766, 95.2605, 39.7225, 80.5881, 30.622, 103.7, 11.1892, 99.5781, 40.9344, 98.5875, 18.3881, 104.058, 17.4164, 102.574, 35.0948, 97.0715, 16.7759, 109.663, 5.51861, 99.8153, 40.9637, 85.8953, 15.0947, 107.505, 30.2532, 118.097, 26.2175, 112.353, 21.9514, 112.205
102.725, 3.15896, 99.5368, 26.4958, 109.969, 36.026, 100.114, 31.5047, 94.4259, 6.76662, 97.3933, 42.6247, 95.2481, 3.46779, 104.335, 27.1844, 94.305, 21.138, 111.691, 34.4194, 109.219, 38.1494, 85.7673, 24.6875, 88.8816, 37.5639, 119.472, 42.943, 14.9693, 91.1226, 6.81014, 95.2707, 39.856, 80.5988, 30.7557, 103.709, 11.3228, 99.5862, 41.0677, 98.5996, 18.522, 104.062, 17.5496, 102.559, 35.2287, 97.0744, 16.9087, 109.645, 5.65238, 99.8215, 41.0977, 85.8951, 15.2283, 107.496, 30.3847, 118.072, 26.3494, 112.33, 22.0836, 112.183
102.733, 3.29269, 99.5515, 26.6289, 109.973, 36.1599, 100.095, 31.6374, 94.4193, 6.90041, 97.3746, 42.7573, 95.2538, 3.60162, 104.338, 27.3183, 94.3145, 21.2716, 111.673, 34.5521, 109.225, 38.2832, 85.7704, 24.8214, 88.903, 37.6961, 119.45, 43.0751, 15.1017, 91.143, 6.94369, 95.2808, 39.9895, 80.6094, 30.8894, 103.717, 11.4566, 99.5943, 41.2011, 98.6117, 18.6559, 104.066, 17.6827, 102.545, 35.3626, 97.0774, 17.0414, 109.627, 5.78618, 99.8278, 41.2316, 85.8949, 15.3619, 107.487, 30.5162, 118.046, 26.4814, 112.306, 22.2158, 112.161
102.741, 3.42642, 99.5663, 26.7621, 109.978, 36.2938, 100.077, 31.7701, 94.4128, 7.0342, 97.3559, 42.89, 95.2596, 3.73545, 104.34, 27.4522, 94.324, 21.4052, 111.655, 34.6849, 109.232, 38.417, 85.7736, 24.9553, 88.9244, 37.8283, 119.428, 43.2072, 15.2341, 91.1634, 7.07726, 95.291, 40.123, 80.62, 31.0231, 103.725, 11.5903, 99.6025, 41.3346, 98.6238, 18.7898, 104.071, 17.8159, 102.53, 35.4966, 97.0803, 17.1742, 109.609, 5.91998, 99.8341, 41.3656, 85.8947, 15.4955, 107.477, 30.6477, 118.021, 26.6133, 112.283, 22.3479, 112.14
102.749, 3.56017, 99.581, 26.8953, 109.982, 36.4276, 100.058, 31.9028, 94.4062, 7.168, 97.3372, 43.0226, 95.2653, 3.8693, 104.342, 27.5862, 94.3335, 21.5389, 111.637, 34.8176, 109.238, 38.5508, 85.7768, 25.0892, 88.9458, 37.9606, 119.405, 43.3393, 15.3665, 91.1838, 7.21085, 95.3012, 40.2566, 80.6307, 31.1568, 103.734, 11.724, 99.6106, 41.468, 98.6359, 18.9237, 104.075, 17.9491, 102.516, 35.6305, 97.0832, 17.3069, 109.591, 6.05381, 99.8403, 41.4995, 85.8945, 15.6292, 107.468, 30.7792, 117.995, 26.7453, 112.26, 22.4801, 112.118
